Real-time data - subject to revision
Copyright Environment Canada(2022)

"Real-Time Hydrometric Data for SAINT JOHN RIVER AT OAK POINT (01AP003) [NB]"

01AP003,"SAINT JOHN RIVER AT OAK POINT"
Description of parameters:
46,"Water level (primary sensor)",m

Date (AST),Parameter ,Value (m),Approval Name,Grade Name
2022-04-16 10:15:00,46,2.777,PRELIMINARY,UNSPECIFIED
2022-04-16 10:20:00,46,2.784,PRELIMINARY,UNSPECIFIED
2022-04-16 10:25:00,46,2.787,PRELIMINARY,UNSPECIFIED
2022-04-16 10:30:00,46,2.791,PRELIMINARY,UNSPECIFIED
2022-04-16 10:35:00,46,2.796,PRELIMINARY,UNSPECIFIED
2022-04-16 10:40:00,46,2.806,PRELIMINARY,UNSPECIFIED
2022-04-16 10:45:00,46,2.814,PRELIMINARY,UNSPECIFIED
2022-04-16 10:50:00,46,2.822,PRELIMINARY,UNSPECIFIED
2022-04-16 10:55:00,46,2.837,PRELIMINARY,UNSPECIFIED
2022-04-16 11:00:00,46,2.851,PRELIMINARY,UNSPECIFIED
2022-04-16 11:05:00,46,2.860,PRELIMINARY,UNSPECIFIED
2022-04-16 11:10:00,46,2.868,PRELIMINARY,UNSPECIFIED
2022-04-16 11:15:00,46,2.882,PRELIMINARY,UNSPECIFIED
2022-04-16 11:20:00,46,2.886,PRELIMINARY,UNSPECIFIED
2022-04-16 11:25:00,46,2.895,PRELIMINARY,UNSPECIFIED
2022-04-16 11:30:00,46,2.905,PRELIMINARY,UNSPECIFIED
2022-04-16 11:35:00,46,2.912,PRELIMINARY,UNSPECIFIED
2022-04-16 11:40:00,46,2.924,PRELIMINARY,UNSPECIFIED
2022-04-16 11:45:00,46,2.935,PRELIMINARY,UNSPECIFIED
2022-04-16 11:50:00,46,2.947,PRELIMINARY,UNSPECIFIED
2022-04-16 11:55:00,46,2.957,PRELIMINARY,UNSPECIFIED
2022-04-16 12:00:00,46,2.971,PRELIMINARY,UNSPECIFIED
2022-04-16 12:05:00,46,2.986,PRELIMINARY,UNSPECIFIED
2022-04-16 12:10:00,46,2.996,PRELIMINARY,UNSPECIFIED
2022-04-16 12:15:00,46,3.010,PRELIMINARY,UNSPECIFIED
2022-04-16 12:20:00,46,3.018,PRELIMINARY,UNSPECIFIED
2022-04-16 12:25:00,46,3.023,PRELIMINARY,UNSPECIFIED
2022-04-16 12:30:00,46,3.033,PRELIMINARY,UNSPECIFIED
2022-04-16 12:35:00,46,3.046,PRELIMINARY,UNSPECIFIED
2022-04-16 12:40:00,46,3.055,PRELIMINARY,UNSPECIFIED
2022-04-16 12:45:00,46,3.064,PRELIMINARY,UNSPECIFIED
2022-04-16 12:50:00,46,3.071,PRELIMINARY,UNSPECIFIED
2022-04-16 12:55:00,46,3.082,PRELIMINARY,UNSPECIFIED
2022-04-16 13:00:00,46,3.089,PRELIMINARY,UNSPECIFIED
2022-04-16 13:05:00,46,3.096,PRELIMINARY,UNSPECIFIED
2022-04-16 13:10:00,46,3.104,PRELIMINARY,UNSPECIFIED
2022-04-16 13:15:00,46,3.110,PRELIMINARY,UNSPECIFIED
2022-04-16 13:20:00,46,3.116,PRELIMINARY,UNSPECIFIED
2022-04-16 13:25:00,46,3.122,PRELIMINARY,UNSPECIFIED
2022-04-16 13:30:00,46,3.118,PRELIMINARY,UNSPECIFIED
2022-04-16 13:35:00,46,3.119,PRELIMINARY,UNSPECIFIED
2022-04-16 13:40:00,46,3.124,PRELIMINARY,UNSPECIFIED
2022-04-16 13:45:00,46,3.129,PRELIMINARY,UNSPECIFIED
2022-04-16 13:50:00,46,3.136,PRELIMINARY,UNSPECIFIED
2022-04-16 13:55:00,46,3.134,PRELIMINARY,UNSPECIFIED
2022-04-16 14:00:00,46,3.131,PRELIMINARY,UNSPECIFIED
2022-04-16 14:05:00,46,3.129,PRELIMINARY,UNSPECIFIED
2022-04-16 14:10:00,46,3.120,PRELIMINARY,UNSPECIFIED
2022-04-16 14:15:00,46,3.120,PRELIMINARY,UNSPECIFIED
2022-04-16 14:20:00,46,3.117,PRELIMINARY,UNSPECIFIED
2022-04-16 14:25:00,46,3.106,PRELIMINARY,UNSPECIFIED
2022-04-16 14:30:00,46,3.100,PRELIMINARY,UNSPECIFIED
2022-04-16 14:35:00,46,3.088,PRELIMINARY,UNSPECIFIED
2022-04-16 14:40:00,46,3.088,PRELIMINARY,UNSPECIFIED
2022-04-16 14:45:00,46,3.084,PRELIMINARY,UNSPECIFIED
2022-04-16 14:50:00,46,3.076,PRELIMINARY,UNSPECIFIED
2022-04-16 14:55:00,46,3.072,PRELIMINARY,UNSPECIFIED
2022-04-16 15:00:00,46,3.063,PRELIMINARY,UNSPECIFIED
2022-04-16 15:05:00,46,3.054,PRELIMINARY,UNSPECIFIED
2022-04-16 15:10:00,46,3.046,PRELIMINARY,UNSPECIFIED
2022-04-16 15:15:00,46,3.035,PRELIMINARY,UNSPECIFIED
2022-04-16 15:20:00,46,3.028,PRELIMINARY,UNSPECIFIED
2022-04-16 15:25:00,46,3.025,PRELIMINARY,UNSPECIFIED
2022-04-16 15:30:00,46,3.020,PRELIMINARY,UNSPECIFIED
2022-04-16 15:35:00,46,3.015,PRELIMINARY,UNSPECIFIED
2022-04-16 15:40:00,46,3.007,PRELIMINARY,UNSPECIFIED
2022-04-16 15:45:00,46,3.009,PRELIMINARY,UNSPECIFIED
2022-04-16 15:50:00,46,2.999,PRELIMINARY,UNSPECIFIED
2022-04-16 15:55:00,46,2.996,PRELIMINARY,UNSPECIFIED
2022-04-16 16:00:00,46,2.993,PRELIMINARY,UNSPECIFIED
2022-04-16 16:05:00,46,2.988,PRELIMINARY,UNSPECIFIED
2022-04-16 16:10:00,46,2.981,PRELIMINARY,UNSPECIFIED
2022-04-16 16:15:00,46,2.980,PRELIMINARY,UNSPECIFIED
2022-04-16 16:20:00,46,2.972,PRELIMINARY,UNSPECIFIED
2022-04-16 16:25:00,46,2.966,PRELIMINARY,UNSPECIFIED
2022-04-16 16:30:00,46,2.964,PRELIMINARY,UNSPECIFIED
2022-04-16 16:35:00,46,2.961,PRELIMINARY,UNSPECIFIED
2022-04-16 16:40:00,46,2.959,PRELIMINARY,UNSPECIFIED
2022-04-16 16:45:00,46,2.958,PRELIMINARY,UNSPECIFIED
2022-04-16 16:50:00,46,2.953,PRELIMINARY,UNSPECIFIED
2022-04-16 16:55:00,46,2.954,PRELIMINARY,UNSPECIFIED
2022-04-16 17:00:00,46,2.953,PRELIMINARY,UNSPECIFIED
2022-04-16 17:05:00,46,2.945,PRELIMINARY,UNSPECIFIED
2022-04-16 17:10:00,46,2.947,PRELIMINARY,UNSPECIFIED
2022-04-16 17:15:00,46,2.950,PRELIMINARY,UNSPECIFIED
2022-04-16 17:20:00,46,2.946,PRELIMINARY,UNSPECIFIED
2022-04-16 17:25:00,46,2.943,PRELIMINARY,UNSPECIFIED
2022-04-16 17:30:00,46,2.946,PRELIMINARY,UNSPECIFIED
2022-04-16 17:35:00,46,2.942,PRELIMINARY,UNSPECIFIED
2022-04-16 17:40:00,46,2.942,PRELIMINARY,UNSPECIFIED
2022-04-16 17:45:00,46,2.942,PRELIMINARY,UNSPECIFIED
2022-04-16 17:50:00,46,2.940,PRELIMINARY,UNSPECIFIED
2022-04-16 17:55:00,46,2.937,PRELIMINARY,UNSPECIFIED
2022-04-16 18:00:00,46,2.934,PRELIMINARY,UNSPECIFIED
2022-04-16 18:05:00,46,2.933,PRELIMINARY,UNSPECIFIED
2022-04-16 18:10:00,46,2.930,PRELIMINARY,UNSPECIFIED
2022-04-16 18:15:00,46,2.930,PRELIMINARY,UNSPECIFIED
2022-04-16 18:20:00,46,2.930,PRELIMINARY,UNSPECIFIED
2022-04-16 18:25:00,46,2.926,PRELIMINARY,UNSPECIFIED
2022-04-16 18:30:00,46,2.923,PRELIMINARY,UNSPECIFIED
2022-04-16 18:35:00,46,2.922,PRELIMINARY,UNSPECIFIED
2022-04-16 18:40:00,46,2.921,PRELIMINARY,UNSPECIFIED
2022-04-16 18:45:00,46,2.918,PRELIMINARY,UNSPECIFIED
2022-04-16 18:50:00,46,2.917,PRELIMINARY,UNSPECIFIED
2022-04-16 18:55:00,46,2.918,PRELIMINARY,UNSPECIFIED
2022-04-16 19:00:00,46,2.916,PRELIMINARY,UNSPECIFIED
2022-04-16 19:05:00,46,2.917,PRELIMINARY,UNSPECIFIED
2022-04-16 19:10:00,46,2.912,PRELIMINARY,UNSPECIFIED
2022-04-16 19:15:00,46,2.909,PRELIMINARY,UNSPECIFIED
2022-04-16 19:20:00,46,2.910,PRELIMINARY,UNSPECIFIED
2022-04-16 19:25:00,46,2.909,PRELIMINARY,UNSPECIFIED
2022-04-16 19:30:00,46,2.908,PRELIMINARY,UNSPECIFIED
2022-04-16 19:35:00,46,2.901,PRELIMINARY,UNSPECIFIED
2022-04-16 19:40:00,46,2.895,PRELIMINARY,UNSPECIFIED
2022-04-16 19:45:00,46,2.897,PRELIMINARY,UNSPECIFIED
2022-04-16 19:50:00,46,2.893,PRELIMINARY,UNSPECIFIED
2022-04-16 19:55:00,46,2.892,PRELIMINARY,UNSPECIFIED
2022-04-16 20:00:00,46,2.890,PRELIMINARY,UNSPECIFIED
2022-04-16 20:05:00,46,2.890,PRELIMINARY,UNSPECIFIED
2022-04-16 20:10:00,46,2.891,PRELIMINARY,UNSPECIFIED
2022-04-16 20:15:00,46,2.885,PRELIMINARY,UNSPECIFIED
2022-04-16 20:20:00,46,2.885,PRELIMINARY,UNSPECIFIED
2022-04-16 20:25:00,46,2.883,PRELIMINARY,UNSPECIFIED
2022-04-16 20:30:00,46,2.887,PRELIMINARY,UNSPECIFIED
2022-04-16 20:35:00,46,2.887,PRELIMINARY,UNSPECIFIED
2022-04-16 20:40:00,46,2.884,PRELIMINARY,UNSPECIFIED
2022-04-16 20:45:00,46,2.887,PRELIMINARY,UNSPECIFIED
2022-04-16 20:50:00,46,2.881,PRELIMINARY,UNSPECIFIED
2022-04-16 20:55:00,46,2.883,PRELIMINARY,UNSPECIFIED
2022-04-16 21:00:00,46,2.884,PRELIMINARY,UNSPECIFIED
2022-04-16 21:05:00,46,2.878,PRELIMINARY,UNSPECIFIED
2022-04-16 21:10:00,46,2.878,PRELIMINARY,UNSPECIFIED
2022-04-16 21:15:00,46,2.875,PRELIMINARY,UNSPECIFIED
2022-04-16 21:20:00,46,2.874,PRELIMINARY,UNSPECIFIED
2022-04-16 21:25:00,46,2.873,PRELIMINARY,UNSPECIFIED
2022-04-16 21:30:00,46,2.872,PRELIMINARY,UNSPECIFIED
2022-04-16 21:35:00,46,2.872,PRELIMINARY,UNSPECIFIED
2022-04-16 21:40:00,46,2.873,PRELIMINARY,UNSPECIFIED
2022-04-16 21:45:00,46,2.874,PRELIMINARY,UNSPECIFIED
2022-04-16 21:50:00,46,2.875,PRELIMINARY,UNSPECIFIED
2022-04-16 21:55:00,46,2.878,PRELIMINARY,UNSPECIFIED
2022-04-16 22:00:00,46,2.880,PRELIMINARY,UNSPECIFIED
2022-04-16 22:05:00,46,2.880,PRELIMINARY,UNSPECIFIED
2022-04-16 22:10:00,46,2.882,PRELIMINARY,UNSPECIFIED
2022-04-16 22:15:00,46,2.883,PRELIMINARY,UNSPECIFIED
2022-04-16 22:20:00,46,2.886,PRELIMINARY,UNSPECIFIED
2022-04-16 22:25:00,46,2.890,PRELIMINARY,UNSPECIFIED
2022-04-16 22:30:00,46,2.894,PRELIMINARY,UNSPECIFIED
2022-04-16 22:35:00,46,2.898,PRELIMINARY,UNSPECIFIED
2022-04-16 22:40:00,46,2.901,PRELIMINARY,UNSPECIFIED
2022-04-16 22:45:00,46,2.908,PRELIMINARY,UNSPECIFIED
2022-04-16 22:50:00,46,2.914,PRELIMINARY,UNSPECIFIED
2022-04-16 22:55:00,46,2.920,PRELIMINARY,UNSPECIFIED
2022-04-16 23:00:00,46,2.926,PRELIMINARY,UNSPECIFIED
2022-04-16 23:05:00,46,2.936,PRELIMINARY,UNSPECIFIED
2022-04-16 23:10:00,46,2.948,PRELIMINARY,UNSPECIFIED
2022-04-16 23:15:00,46,2.964,PRELIMINARY,UNSPECIFIED
2022-04-16 23:20:00,46,2.978,PRELIMINARY,UNSPECIFIED
2022-04-16 23:25:00,46,2.987,PRELIMINARY,UNSPECIFIED
2022-04-16 23:30:00,46,3.000,PRELIMINARY,UNSPECIFIED
2022-04-16 23:35:00,46,3.007,PRELIMINARY,UNSPECIFIED
2022-04-16 23:40:00,46,3.014,PRELIMINARY,UNSPECIFIED
2022-04-16 23:45:00,46,3.026,PRELIMINARY,UNSPECIFIED
2022-04-16 23:50:00,46,3.032,PRELIMINARY,UNSPECIFIED
2022-04-16 23:55:00,46,3.045,PRELIMINARY,UNSPECIFIED
2022-04-17 00:00:00,46,3.057,PRELIMINARY,UNSPECIFIED
2022-04-17 00:05:00,46,3.067,PRELIMINARY,UNSPECIFIED
2022-04-17 00:10:00,46,3.085,PRELIMINARY,UNSPECIFIED
2022-04-17 00:15:00,46,3.102,PRELIMINARY,UNSPECIFIED
2022-04-17 00:20:00,46,3.118,PRELIMINARY,UNSPECIFIED
2022-04-17 00:25:00,46,3.131,PRELIMINARY,UNSPECIFIED
2022-04-17 00:30:00,46,3.143,PRELIMINARY,UNSPECIFIED
2022-04-17 00:35:00,46,3.155,PRELIMINARY,UNSPECIFIED
2022-04-17 00:40:00,46,3.164,PRELIMINARY,UNSPECIFIED
2022-04-17 00:45:00,46,3.174,PRELIMINARY,UNSPECIFIED
2022-04-17 00:50:00,46,3.182,PRELIMINARY,UNSPECIFIED
2022-04-17 00:55:00,46,3.192,PRELIMINARY,UNSPECIFIED
2022-04-17 01:00:00,46,3.200,PRELIMINARY,UNSPECIFIED
2022-04-17 01:05:00,46,3.210,PRELIMINARY,UNSPECIFIED
2022-04-17 01:10:00,46,3.218,PRELIMINARY,UNSPECIFIED
2022-04-17 01:15:00,46,3.225,PRELIMINARY,UNSPECIFIED
2022-04-17 01:20:00,46,3.238,PRELIMINARY,UNSPECIFIED
2022-04-17 01:25:00,46,3.246,PRELIMINARY,UNSPECIFIED
2022-04-17 01:30:00,46,3.253,PRELIMINARY,UNSPECIFIED
2022-04-17 01:35:00,46,3.264,PRELIMINARY,UNSPECIFIED
2022-04-17 01:40:00,46,3.271,PRELIMINARY,UNSPECIFIED
2022-04-17 01:45:00,46,3.277,PRELIMINARY,UNSPECIFIED
2022-04-17 01:50:00,46,3.286,PRELIMINARY,UNSPECIFIED
2022-04-17 01:55:00,46,3.287,PRELIMINARY,UNSPECIFIED
2022-04-17 02:00:00,46,3.291,PRELIMINARY,UNSPECIFIED
2022-04-17 02:05:00,46,3.294,PRELIMINARY,UNSPECIFIED
2022-04-17 02:10:00,46,3.290,PRELIMINARY,UNSPECIFIED
2022-04-17 02:15:00,46,3.296,PRELIMINARY,UNSPECIFIED
2022-04-17 02:20:00,46,3.295,PRELIMINARY,UNSPECIFIED
2022-04-17 02:25:00,46,3.288,PRELIMINARY,UNSPECIFIED
2022-04-17 02:30:00,46,3.286,PRELIMINARY,UNSPECIFIED
2022-04-17 02:35:00,46,3.279,PRELIMINARY,UNSPECIFIED
2022-04-17 02:40:00,46,3.269,PRELIMINARY,UNSPECIFIED
2022-04-17 02:45:00,46,3.267,PRELIMINARY,UNSPECIFIED
2022-04-17 02:50:00,46,3.264,PRELIMINARY,UNSPECIFIED
2022-04-17 02:55:00,46,3.252,PRELIMINARY,UNSPECIFIED
2022-04-17 03:00:00,46,3.255,PRELIMINARY,UNSPECIFIED
2022-04-17 03:05:00,46,3.252,PRELIMINARY,UNSPECIFIED
2022-04-17 03:10:00,46,3.248,PRELIMINARY,UNSPECIFIED
2022-04-17 03:15:00,46,3.249,PRELIMINARY,UNSPECIFIED
2022-04-17 03:20:00,46,3.235,PRELIMINARY,UNSPECIFIED
2022-04-17 03:25:00,46,3.230,PRELIMINARY,UNSPECIFIED
2022-04-17 03:30:00,46,3.222,PRELIMINARY,UNSPECIFIED
2022-04-17 03:35:00,46,3.215,PRELIMINARY,UNSPECIFIED
2022-04-17 03:40:00,46,3.210,PRELIMINARY,UNSPECIFIED
2022-04-17 03:45:00,46,3.199,PRELIMINARY,UNSPECIFIED
2022-04-17 03:50:00,46,3.193,PRELIMINARY,UNSPECIFIED
2022-04-17 03:55:00,46,3.189,PRELIMINARY,UNSPECIFIED
2022-04-17 04:00:00,46,3.182,PRELIMINARY,UNSPECIFIED
2022-04-17 04:05:00,46,3.180,PRELIMINARY,UNSPECIFIED
2022-04-17 04:10:00,46,3.176,PRELIMINARY,UNSPECIFIED
2022-04-17 04:15:00,46,3.174,PRELIMINARY,UNSPECIFIED
2022-04-17 04:20:00,46,3.177,PRELIMINARY,UNSPECIFIED
2022-04-17 04:25:00,46,3.166,PRELIMINARY,UNSPECIFIED
2022-04-17 04:30:00,46,3.170,PRELIMINARY,UNSPECIFIED
2022-04-17 04:35:00,46,3.168,PRELIMINARY,UNSPECIFIED
2022-04-17 04:40:00,46,3.166,PRELIMINARY,UNSPECIFIED
2022-04-17 04:45:00,46,3.164,PRELIMINARY,UNSPECIFIED
2022-04-17 04:50:00,46,3.157,PRELIMINARY,UNSPECIFIED
2022-04-17 04:55:00,46,3.150,PRELIMINARY,UNSPECIFIED
2022-04-17 05:00:00,46,3.144,PRELIMINARY,UNSPECIFIED
2022-04-17 05:05:00,46,3.140,PRELIMINARY,UNSPECIFIED
2022-04-17 05:10:00,46,3.139,PRELIMINARY,UNSPECIFIED
2022-04-17 05:15:00,46,3.137,PRELIMINARY,UNSPECIFIED
2022-04-17 05:20:00,46,3.125,PRELIMINARY,UNSPECIFIED
2022-04-17 05:25:00,46,3.126,PRELIMINARY,UNSPECIFIED
2022-04-17 05:30:00,46,3.131,PRELIMINARY,UNSPECIFIED
2022-04-17 05:35:00,46,3.125,PRELIMINARY,UNSPECIFIED
2022-04-17 05:40:00,46,3.127,PRELIMINARY,UNSPECIFIED
2022-04-17 05:45:00,46,3.126,PRELIMINARY,UNSPECIFIED
2022-04-17 05:50:00,46,3.120,PRELIMINARY,UNSPECIFIED
2022-04-17 05:55:00,46,3.124,PRELIMINARY,UNSPECIFIED
2022-04-17 06:00:00,46,3.116,PRELIMINARY,UNSPECIFIED
2022-04-17 06:05:00,46,3.116,PRELIMINARY,UNSPECIFIED
2022-04-17 06:10:00,46,3.121,PRELIMINARY,UNSPECIFIED
2022-04-17 06:15:00,46,3.115,PRELIMINARY,UNSPECIFIED
2022-04-17 06:20:00,46,3.119,PRELIMINARY,UNSPECIFIED
2022-04-17 06:25:00,46,3.120,PRELIMINARY,UNSPECIFIED
2022-04-17 06:30:00,46,3.115,PRELIMINARY,UNSPECIFIED
2022-04-17 06:35:00,46,3.114,PRELIMINARY,UNSPECIFIED
2022-04-17 06:40:00,46,3.114,PRELIMINARY,UNSPECIFIED
2022-04-17 06:45:00,46,3.107,PRELIMINARY,UNSPECIFIED
2022-04-17 06:50:00,46,3.105,PRELIMINARY,UNSPECIFIED
2022-04-17 06:55:00,46,3.102,PRELIMINARY,UNSPECIFIED
2022-04-17 07:00:00,46,3.102,PRELIMINARY,UNSPECIFIED
2022-04-17 07:05:00,46,3.102,PRELIMINARY,UNSPECIFIED
2022-04-17 07:10:00,46,3.100,PRELIMINARY,UNSPECIFIED
2022-04-17 07:15:00,46,3.100,PRELIMINARY,UNSPECIFIED
2022-04-17 07:20:00,46,3.102,PRELIMINARY,UNSPECIFIED
2022-04-17 07:25:00,46,3.099,PRELIMINARY,UNSPECIFIED
2022-04-17 07:30:00,46,3.100,PRELIMINARY,UNSPECIFIED
2022-04-17 07:35:00,46,3.098,PRELIMINARY,UNSPECIFIED
2022-04-17 07:40:00,46,3.094,PRELIMINARY,UNSPECIFIED
2022-04-17 07:45:00,46,3.092,PRELIMINARY,UNSPECIFIED
2022-04-17 07:50:00,46,3.091,PRELIMINARY,UNSPECIFIED
2022-04-17 07:55:00,46,3.087,PRELIMINARY,UNSPECIFIED
2022-04-17 08:00:00,46,3.082,PRELIMINARY,UNSPECIFIED
2022-04-17 08:05:00,46,3.082,PRELIMINARY,UNSPECIFIED
2022-04-17 08:10:00,46,3.080,PRELIMINARY,UNSPECIFIED
2022-04-17 08:15:00,46,3.079,PRELIMINARY,UNSPECIFIED
2022-04-17 08:20:00,46,3.080,PRELIMINARY,UNSPECIFIED
2022-04-17 08:25:00,46,3.076,PRELIMINARY,UNSPECIFIED
2022-04-17 08:30:00,46,3.079,PRELIMINARY,UNSPECIFIED
2022-04-17 08:35:00,46,3.081,PRELIMINARY,UNSPECIFIED
2022-04-17 08:40:00,46,3.079,PRELIMINARY,UNSPECIFIED
2022-04-17 08:45:00,46,3.077,PRELIMINARY,UNSPECIFIED
2022-04-17 08:50:00,46,3.075,PRELIMINARY,UNSPECIFIED
2022-04-17 08:55:00,46,3.070,PRELIMINARY,UNSPECIFIED
2022-04-17 09:00:00,46,3.069,PRELIMINARY,UNSPECIFIED
2022-04-17 09:05:00,46,3.067,PRELIMINARY,UNSPECIFIED
2022-04-17 09:10:00,46,3.067,PRELIMINARY,UNSPECIFIED
2022-04-17 09:15:00,46,3.066,PRELIMINARY,UNSPECIFIED
2022-04-17 09:20:00,46,3.064,PRELIMINARY,UNSPECIFIED
2022-04-17 09:25:00,46,3.065,PRELIMINARY,UNSPECIFIED
2022-04-17 09:30:00,46,3.067,PRELIMINARY,UNSPECIFIED
2022-04-17 09:35:00,46,3.067,PRELIMINARY,UNSPECIFIED
2022-04-17 09:40:00,46,3.068,PRELIMINARY,UNSPECIFIED
2022-04-17 09:45:00,46,3.066,PRELIMINARY,UNSPECIFIED
2022-04-17 09:50:00,46,3.063,PRELIMINARY,UNSPECIFIED
2022-04-17 09:55:00,46,3.061,PRELIMINARY,UNSPECIFIED
2022-04-17 10:00:00,46,3.066,PRELIMINARY,UNSPECIFIED
2022-04-17 10:05:00,46,3.064,PRELIMINARY,UNSPECIFIED
2022-04-17 10:10:00,46,3.064,PRELIMINARY,UNSPECIFIED
2022-04-17 10:15:00,46,3.065,PRELIMINARY,UNSPECIFIED
2022-04-17 10:20:00,46,3.063,PRELIMINARY,UNSPECIFIED
2022-04-17 10:25:00,46,3.065,PRELIMINARY,UNSPECIFIED
2022-04-17 10:30:00,46,3.068,PRELIMINARY,UNSPECIFIED
2022-04-17 10:35:00,46,3.071,PRELIMINARY,UNSPECIFIED
2022-04-17 10:40:00,46,3.075,PRELIMINARY,UNSPECIFIED
2022-04-17 10:45:00,46,3.076,PRELIMINARY,UNSPECIFIED
2022-04-17 10:50:00,46,3.075,PRELIMINARY,UNSPECIFIED
2022-04-17 10:55:00,46,3.075,PRELIMINARY,UNSPECIFIED
2022-04-17 11:00:00,46,3.079,PRELIMINARY,UNSPECIFIED
2022-04-17 11:05:00,46,3.082,PRELIMINARY,UNSPECIFIED
2022-04-17 11:10:00,46,3.089,PRELIMINARY,UNSPECIFIED
2022-04-17 11:15:00,46,3.093,PRELIMINARY,UNSPECIFIED
2022-04-17 11:20:00,46,3.101,PRELIMINARY,UNSPECIFIED
2022-04-17 11:25:00,46,3.107,PRELIMINARY,UNSPECIFIED
2022-04-17 11:30:00,46,3.116,PRELIMINARY,UNSPECIFIED
2022-04-17 11:35:00,46,3.126,PRELIMINARY,UNSPECIFIED
2022-04-17 11:40:00,46,3.131,PRELIMINARY,UNSPECIFIED
2022-04-17 11:45:00,46,3.140,PRELIMINARY,UNSPECIFIED
2022-04-17 11:50:00,46,3.153,PRELIMINARY,UNSPECIFIED
2022-04-17 11:55:00,46,3.170,PRELIMINARY,UNSPECIFIED
2022-04-17 12:00:00,46,3.178,PRELIMINARY,UNSPECIFIED
2022-04-17 12:05:00,46,3.192,PRELIMINARY,UNSPECIFIED
2022-04-17 12:10:00,46,3.200,PRELIMINARY,UNSPECIFIED
2022-04-17 12:15:00,46,3.207,PRELIMINARY,UNSPECIFIED
2022-04-17 12:20:00,46,3.216,PRELIMINARY,UNSPECIFIED
2022-04-17 12:25:00,46,3.226,PRELIMINARY,UNSPECIFIED
2022-04-17 12:30:00,46,3.238,PRELIMINARY,UNSPECIFIED
2022-04-17 12:35:00,46,3.246,PRELIMINARY,UNSPECIFIED
2022-04-17 12:40:00,46,3.257,PRELIMINARY,UNSPECIFIED
2022-04-17 12:45:00,46,3.273,PRELIMINARY,UNSPECIFIED
2022-04-17 12:50:00,46,3.289,PRELIMINARY,UNSPECIFIED
2022-04-17 12:55:00,46,3.301,PRELIMINARY,UNSPECIFIED
2022-04-17 13:00:00,46,3.314,PRELIMINARY,UNSPECIFIED
2022-04-17 13:05:00,46,3.324,PRELIMINARY,UNSPECIFIED
2022-04-17 13:10:00,46,3.331,PRELIMINARY,UNSPECIFIED
2022-04-17 13:15:00,46,3.341,PRELIMINARY,UNSPECIFIED
2022-04-17 13:20:00,46,3.347,PRELIMINARY,UNSPECIFIED
2022-04-17 13:25:00,46,3.355,PRELIMINARY,UNSPECIFIED
2022-04-17 13:30:00,46,3.361,PRELIMINARY,UNSPECIFIED
2022-04-17 13:35:00,46,3.371,PRELIMINARY,UNSPECIFIED
2022-04-17 13:40:00,46,3.382,PRELIMINARY,UNSPECIFIED
2022-04-17 13:45:00,46,3.390,PRELIMINARY,UNSPECIFIED
2022-04-17 13:50:00,46,3.399,PRELIMINARY,UNSPECIFIED
2022-04-17 13:55:00,46,3.409,PRELIMINARY,UNSPECIFIED
2022-04-17 14:00:00,46,3.419,PRELIMINARY,UNSPECIFIED
2022-04-17 14:05:00,46,3.426,PRELIMINARY,UNSPECIFIED
2022-04-17 14:10:00,46,3.430,PRELIMINARY,UNSPECIFIED
2022-04-17 14:15:00,46,3.430,PRELIMINARY,UNSPECIFIED
2022-04-17 14:20:00,46,3.434,PRELIMINARY,UNSPECIFIED
2022-04-17 14:25:00,46,3.431,PRELIMINARY,UNSPECIFIED
2022-04-17 14:30:00,46,3.428,PRELIMINARY,UNSPECIFIED
2022-04-17 14:35:00,46,3.417,PRELIMINARY,UNSPECIFIED
2022-04-17 14:40:00,46,3.420,PRELIMINARY,UNSPECIFIED
2022-04-17 14:45:00,46,3.422,PRELIMINARY,UNSPECIFIED
2022-04-17 14:50:00,46,3.418,PRELIMINARY,UNSPECIFIED
2022-04-17 14:55:00,46,3.420,PRELIMINARY,UNSPECIFIED
2022-04-17 15:00:00,46,3.414,PRELIMINARY,UNSPECIFIED
2022-04-17 15:05:00,46,3.410,PRELIMINARY,UNSPECIFIED
2022-04-17 15:10:00,46,3.406,PRELIMINARY,UNSPECIFIED
2022-04-17 15:15:00,46,3.399,PRELIMINARY,UNSPECIFIED
2022-04-17 15:20:00,46,3.396,PRELIMINARY,UNSPECIFIED
2022-04-17 15:25:00,46,3.390,PRELIMINARY,UNSPECIFIED
2022-04-17 15:30:00,46,3.378,PRELIMINARY,UNSPECIFIED
2022-04-17 15:35:00,46,3.377,PRELIMINARY,UNSPECIFIED
2022-04-17 15:40:00,46,3.375,PRELIMINARY,UNSPECIFIED
2022-04-17 15:45:00,46,3.369,PRELIMINARY,UNSPECIFIED
2022-04-17 15:50:00,46,3.367,PRELIMINARY,UNSPECIFIED
2022-04-17 15:55:00,46,3.361,PRELIMINARY,UNSPECIFIED
2022-04-17 16:00:00,46,3.351,PRELIMINARY,UNSPECIFIED
2022-04-17 16:05:00,46,3.347,PRELIMINARY,UNSPECIFIED
2022-04-17 16:10:00,46,3.337,PRELIMINARY,UNSPECIFIED
2022-04-17 16:15:00,46,3.331,PRELIMINARY,UNSPECIFIED
2022-04-17 16:20:00,46,3.330,PRELIMINARY,UNSPECIFIED
2022-04-17 16:25:00,46,3.320,PRELIMINARY,UNSPECIFIED
2022-04-17 16:30:00,46,3.320,PRELIMINARY,UNSPECIFIED
