Real-time data - subject to revision
Copyright Environment Canada(2022)

"Real-Time Hydrometric Data for SAINT JOHN RIVER AT SAINT JOHN (01AP005) [NB]"

01AP005,"SAINT JOHN RIVER AT SAINT JOHN"
Description of parameters:
46,"Water level (primary sensor)",m

Date (AST),Parameter ,Value (m),Approval Name,Grade Name
2022-04-14 01:21:00,46,2.404,PRELIMINARY,UNSPECIFIED
2022-04-14 01:26:00,46,2.403,PRELIMINARY,UNSPECIFIED
2022-04-14 01:31:00,46,2.409,PRELIMINARY,UNSPECIFIED
2022-04-14 01:36:00,46,2.413,PRELIMINARY,UNSPECIFIED
2022-04-14 01:41:00,46,2.404,PRELIMINARY,UNSPECIFIED
2022-04-14 01:46:00,46,2.398,PRELIMINARY,UNSPECIFIED
2022-04-14 01:51:00,46,2.385,PRELIMINARY,UNSPECIFIED
2022-04-14 01:56:00,46,2.385,PRELIMINARY,UNSPECIFIED
2022-04-14 02:01:00,46,2.382,PRELIMINARY,UNSPECIFIED
2022-04-14 02:06:00,46,2.381,PRELIMINARY,UNSPECIFIED
2022-04-14 02:11:00,46,2.377,PRELIMINARY,UNSPECIFIED
2022-04-14 02:16:00,46,2.375,PRELIMINARY,UNSPECIFIED
2022-04-14 02:21:00,46,2.377,PRELIMINARY,UNSPECIFIED
2022-04-14 02:26:00,46,2.375,PRELIMINARY,UNSPECIFIED
2022-04-14 02:31:00,46,2.370,PRELIMINARY,UNSPECIFIED
2022-04-14 02:36:00,46,2.366,PRELIMINARY,UNSPECIFIED
2022-04-14 02:41:00,46,2.368,PRELIMINARY,UNSPECIFIED
2022-04-14 02:46:00,46,2.365,PRELIMINARY,UNSPECIFIED
2022-04-14 02:51:00,46,2.364,PRELIMINARY,UNSPECIFIED
2022-04-14 02:56:00,46,2.363,PRELIMINARY,UNSPECIFIED
2022-04-14 03:01:00,46,2.360,PRELIMINARY,UNSPECIFIED
2022-04-14 03:06:00,46,2.352,PRELIMINARY,UNSPECIFIED
2022-04-14 03:11:00,46,2.344,PRELIMINARY,UNSPECIFIED
2022-04-14 03:16:00,46,2.338,PRELIMINARY,UNSPECIFIED
2022-04-14 03:21:00,46,2.324,PRELIMINARY,UNSPECIFIED
2022-04-14 03:26:00,46,2.323,PRELIMINARY,UNSPECIFIED
2022-04-14 03:31:00,46,2.320,PRELIMINARY,UNSPECIFIED
2022-04-14 03:36:00,46,2.316,PRELIMINARY,UNSPECIFIED
2022-04-14 03:41:00,46,2.313,PRELIMINARY,UNSPECIFIED
2022-04-14 03:46:00,46,2.320,PRELIMINARY,UNSPECIFIED
2022-04-14 03:51:00,46,2.318,PRELIMINARY,UNSPECIFIED
2022-04-14 03:56:00,46,2.314,PRELIMINARY,UNSPECIFIED
2022-04-14 04:01:00,46,2.304,PRELIMINARY,UNSPECIFIED
2022-04-14 04:06:00,46,2.307,PRELIMINARY,UNSPECIFIED
2022-04-14 04:11:00,46,2.300,PRELIMINARY,UNSPECIFIED
2022-04-14 04:16:00,46,2.295,PRELIMINARY,UNSPECIFIED
2022-04-14 04:21:00,46,2.294,PRELIMINARY,UNSPECIFIED
2022-04-14 04:26:00,46,2.299,PRELIMINARY,UNSPECIFIED
2022-04-14 04:31:00,46,2.291,PRELIMINARY,UNSPECIFIED
2022-04-14 04:36:00,46,2.290,PRELIMINARY,UNSPECIFIED
2022-04-14 04:41:00,46,2.289,PRELIMINARY,UNSPECIFIED
2022-04-14 04:46:00,46,2.291,PRELIMINARY,UNSPECIFIED
2022-04-14 04:51:00,46,2.282,PRELIMINARY,UNSPECIFIED
2022-04-14 04:56:00,46,2.286,PRELIMINARY,UNSPECIFIED
2022-04-14 05:01:00,46,2.287,PRELIMINARY,UNSPECIFIED
2022-04-14 05:06:00,46,2.284,PRELIMINARY,UNSPECIFIED
2022-04-14 05:11:00,46,2.283,PRELIMINARY,UNSPECIFIED
2022-04-14 05:16:00,46,2.284,PRELIMINARY,UNSPECIFIED
2022-04-14 05:21:00,46,2.271,PRELIMINARY,UNSPECIFIED
2022-04-14 05:26:00,46,2.270,PRELIMINARY,UNSPECIFIED
2022-04-14 05:31:00,46,2.275,PRELIMINARY,UNSPECIFIED
2022-04-14 05:36:00,46,2.288,PRELIMINARY,UNSPECIFIED
2022-04-14 05:41:00,46,2.279,PRELIMINARY,UNSPECIFIED
2022-04-14 05:46:00,46,2.264,PRELIMINARY,UNSPECIFIED
2022-04-14 05:51:00,46,2.265,PRELIMINARY,UNSPECIFIED
2022-04-14 05:56:00,46,2.270,PRELIMINARY,UNSPECIFIED
2022-04-14 06:01:00,46,2.270,PRELIMINARY,UNSPECIFIED
2022-04-14 06:06:00,46,2.280,PRELIMINARY,UNSPECIFIED
2022-04-14 06:11:00,46,2.280,PRELIMINARY,UNSPECIFIED
2022-04-14 06:16:00,46,2.283,PRELIMINARY,UNSPECIFIED
2022-04-14 06:21:00,46,2.278,PRELIMINARY,UNSPECIFIED
2022-04-14 06:26:00,46,2.275,PRELIMINARY,UNSPECIFIED
2022-04-14 06:31:00,46,2.282,PRELIMINARY,UNSPECIFIED
2022-04-14 06:36:00,46,2.285,PRELIMINARY,UNSPECIFIED
2022-04-14 06:41:00,46,2.288,PRELIMINARY,UNSPECIFIED
2022-04-14 06:46:00,46,2.293,PRELIMINARY,UNSPECIFIED
2022-04-14 06:51:00,46,2.295,PRELIMINARY,UNSPECIFIED
2022-04-14 06:56:00,46,2.295,PRELIMINARY,UNSPECIFIED
2022-04-14 07:01:00,46,2.301,PRELIMINARY,UNSPECIFIED
2022-04-14 07:06:00,46,2.309,PRELIMINARY,UNSPECIFIED
2022-04-14 07:11:00,46,2.312,PRELIMINARY,UNSPECIFIED
2022-04-14 07:16:00,46,2.318,PRELIMINARY,UNSPECIFIED
2022-04-14 07:21:00,46,2.325,PRELIMINARY,UNSPECIFIED
2022-04-14 07:26:00,46,2.339,PRELIMINARY,UNSPECIFIED
2022-04-14 07:31:00,46,2.348,PRELIMINARY,UNSPECIFIED
2022-04-14 07:36:00,46,2.352,PRELIMINARY,UNSPECIFIED
2022-04-14 07:41:00,46,2.350,PRELIMINARY,UNSPECIFIED
2022-04-14 07:46:00,46,2.355,PRELIMINARY,UNSPECIFIED
2022-04-14 07:51:00,46,2.368,PRELIMINARY,UNSPECIFIED
2022-04-14 07:56:00,46,2.393,PRELIMINARY,UNSPECIFIED
2022-04-14 08:01:00,46,2.417,PRELIMINARY,UNSPECIFIED
2022-04-14 08:51:00,46,2.472,PRELIMINARY,UNSPECIFIED
2022-04-14 08:56:00,46,2.530,PRELIMINARY,UNSPECIFIED
2022-04-14 09:01:00,46,2.550,PRELIMINARY,UNSPECIFIED
2022-04-14 09:06:00,46,2.547,PRELIMINARY,UNSPECIFIED
2022-04-14 09:11:00,46,2.536,PRELIMINARY,UNSPECIFIED
2022-04-14 09:16:00,46,2.541,PRELIMINARY,UNSPECIFIED
2022-04-14 09:21:00,46,2.545,PRELIMINARY,UNSPECIFIED
2022-04-14 09:26:00,46,2.553,PRELIMINARY,UNSPECIFIED
2022-04-14 09:31:00,46,2.558,PRELIMINARY,UNSPECIFIED
2022-04-14 09:36:00,46,2.566,PRELIMINARY,UNSPECIFIED
2022-04-14 09:41:00,46,2.573,PRELIMINARY,UNSPECIFIED
2022-04-14 09:46:00,46,2.578,PRELIMINARY,UNSPECIFIED
2022-04-14 09:51:00,46,2.574,PRELIMINARY,UNSPECIFIED
2022-04-14 09:56:00,46,2.587,PRELIMINARY,UNSPECIFIED
2022-04-14 10:01:00,46,2.609,PRELIMINARY,UNSPECIFIED
2022-04-14 10:06:00,46,2.598,PRELIMINARY,UNSPECIFIED
2022-04-14 10:11:00,46,2.575,PRELIMINARY,UNSPECIFIED
2022-04-14 10:16:00,46,2.583,PRELIMINARY,UNSPECIFIED
2022-04-14 10:21:00,46,2.587,PRELIMINARY,UNSPECIFIED
2022-04-14 10:26:00,46,2.599,PRELIMINARY,UNSPECIFIED
2022-04-14 10:31:00,46,2.619,PRELIMINARY,UNSPECIFIED
2022-04-14 10:36:00,46,2.634,PRELIMINARY,UNSPECIFIED
2022-04-14 10:41:00,46,2.626,PRELIMINARY,UNSPECIFIED
2022-04-14 10:46:00,46,2.632,PRELIMINARY,UNSPECIFIED
2022-04-14 10:51:00,46,2.626,PRELIMINARY,UNSPECIFIED
2022-04-14 10:56:00,46,2.646,PRELIMINARY,UNSPECIFIED
2022-04-14 11:01:00,46,2.643,PRELIMINARY,UNSPECIFIED
2022-04-14 11:06:00,46,2.644,PRELIMINARY,UNSPECIFIED
2022-04-14 11:11:00,46,2.639,PRELIMINARY,UNSPECIFIED
2022-04-14 11:16:00,46,2.639,PRELIMINARY,UNSPECIFIED
2022-04-14 11:21:00,46,2.650,PRELIMINARY,UNSPECIFIED
2022-04-14 11:26:00,46,2.643,PRELIMINARY,UNSPECIFIED
2022-04-14 11:31:00,46,2.612,PRELIMINARY,UNSPECIFIED
2022-04-14 11:36:00,46,2.581,PRELIMINARY,UNSPECIFIED
2022-04-14 11:41:00,46,2.578,PRELIMINARY,UNSPECIFIED
2022-04-14 11:46:00,46,2.591,PRELIMINARY,UNSPECIFIED
2022-04-14 11:51:00,46,2.592,PRELIMINARY,UNSPECIFIED
2022-04-14 11:56:00,46,2.588,PRELIMINARY,UNSPECIFIED
2022-04-14 12:01:00,46,2.583,PRELIMINARY,UNSPECIFIED
2022-04-14 12:06:00,46,2.576,PRELIMINARY,UNSPECIFIED
2022-04-14 12:11:00,46,2.580,PRELIMINARY,UNSPECIFIED
2022-04-14 12:16:00,46,2.590,PRELIMINARY,UNSPECIFIED
2022-04-14 12:21:00,46,2.590,PRELIMINARY,UNSPECIFIED
2022-04-14 12:26:00,46,2.586,PRELIMINARY,UNSPECIFIED
2022-04-14 12:31:00,46,2.585,PRELIMINARY,UNSPECIFIED
2022-04-14 12:36:00,46,2.576,PRELIMINARY,UNSPECIFIED
2022-04-14 12:41:00,46,2.568,PRELIMINARY,UNSPECIFIED
2022-04-14 12:46:00,46,2.558,PRELIMINARY,UNSPECIFIED
2022-04-14 12:51:00,46,2.558,PRELIMINARY,UNSPECIFIED
2022-04-14 12:56:00,46,2.548,PRELIMINARY,UNSPECIFIED
2022-04-14 13:01:00,46,2.548,PRELIMINARY,UNSPECIFIED
2022-04-14 13:06:00,46,2.538,PRELIMINARY,UNSPECIFIED
2022-04-14 13:11:00,46,2.524,PRELIMINARY,UNSPECIFIED
2022-04-14 13:16:00,46,2.499,PRELIMINARY,UNSPECIFIED
2022-04-14 13:21:00,46,2.499,PRELIMINARY,UNSPECIFIED
2022-04-14 13:26:00,46,2.494,PRELIMINARY,UNSPECIFIED
2022-04-14 13:31:00,46,2.500,PRELIMINARY,UNSPECIFIED
2022-04-14 13:36:00,46,2.507,PRELIMINARY,UNSPECIFIED
2022-04-14 13:41:00,46,2.508,PRELIMINARY,UNSPECIFIED
2022-04-14 13:46:00,46,2.502,PRELIMINARY,UNSPECIFIED
2022-04-14 13:51:00,46,2.492,PRELIMINARY,UNSPECIFIED
2022-04-14 13:56:00,46,2.476,PRELIMINARY,UNSPECIFIED
2022-04-14 14:01:00,46,2.471,PRELIMINARY,UNSPECIFIED
2022-04-14 14:06:00,46,2.472,PRELIMINARY,UNSPECIFIED
2022-04-14 14:11:00,46,2.472,PRELIMINARY,UNSPECIFIED
2022-04-14 14:16:00,46,2.475,PRELIMINARY,UNSPECIFIED
2022-04-14 14:21:00,46,2.470,PRELIMINARY,UNSPECIFIED
2022-04-14 14:26:00,46,2.458,PRELIMINARY,UNSPECIFIED
2022-04-14 14:31:00,46,2.459,PRELIMINARY,UNSPECIFIED
2022-04-14 14:36:00,46,2.461,PRELIMINARY,UNSPECIFIED
2022-04-14 14:41:00,46,2.466,PRELIMINARY,UNSPECIFIED
2022-04-14 14:46:00,46,2.465,PRELIMINARY,UNSPECIFIED
2022-04-14 14:51:00,46,2.453,PRELIMINARY,UNSPECIFIED
2022-04-14 14:56:00,46,2.443,PRELIMINARY,UNSPECIFIED
2022-04-14 15:01:00,46,2.441,PRELIMINARY,UNSPECIFIED
2022-04-14 15:06:00,46,2.438,PRELIMINARY,UNSPECIFIED
2022-04-14 15:11:00,46,2.449,PRELIMINARY,UNSPECIFIED
2022-04-14 15:16:00,46,2.444,PRELIMINARY,UNSPECIFIED
2022-04-14 15:21:00,46,2.443,PRELIMINARY,UNSPECIFIED
2022-04-14 15:26:00,46,2.432,PRELIMINARY,UNSPECIFIED
2022-04-14 15:31:00,46,2.432,PRELIMINARY,UNSPECIFIED
2022-04-14 15:36:00,46,2.426,PRELIMINARY,UNSPECIFIED
2022-04-14 15:41:00,46,2.422,PRELIMINARY,UNSPECIFIED
2022-04-14 15:46:00,46,2.418,PRELIMINARY,UNSPECIFIED
2022-04-14 15:51:00,46,2.415,PRELIMINARY,UNSPECIFIED
2022-04-14 15:56:00,46,2.410,PRELIMINARY,UNSPECIFIED
2022-04-14 16:01:00,46,2.409,PRELIMINARY,UNSPECIFIED
2022-04-14 16:06:00,46,2.402,PRELIMINARY,UNSPECIFIED
2022-04-14 16:11:00,46,2.403,PRELIMINARY,UNSPECIFIED
2022-04-14 16:16:00,46,2.394,PRELIMINARY,UNSPECIFIED
2022-04-14 16:21:00,46,2.391,PRELIMINARY,UNSPECIFIED
2022-04-14 16:26:00,46,2.389,PRELIMINARY,UNSPECIFIED
2022-04-14 16:31:00,46,2.390,PRELIMINARY,UNSPECIFIED
2022-04-14 16:36:00,46,2.386,PRELIMINARY,UNSPECIFIED
2022-04-14 16:41:00,46,2.382,PRELIMINARY,UNSPECIFIED
2022-04-14 16:46:00,46,2.379,PRELIMINARY,UNSPECIFIED
2022-04-14 16:51:00,46,2.381,PRELIMINARY,UNSPECIFIED
2022-04-14 16:56:00,46,2.379,PRELIMINARY,UNSPECIFIED
2022-04-14 17:01:00,46,2.359,PRELIMINARY,UNSPECIFIED
2022-04-14 17:06:00,46,2.363,PRELIMINARY,UNSPECIFIED
2022-04-14 17:11:00,46,2.366,PRELIMINARY,UNSPECIFIED
2022-04-14 17:16:00,46,2.366,PRELIMINARY,UNSPECIFIED
2022-04-14 17:21:00,46,2.367,PRELIMINARY,UNSPECIFIED
2022-04-14 17:26:00,46,2.365,PRELIMINARY,UNSPECIFIED
2022-04-14 17:31:00,46,2.362,PRELIMINARY,UNSPECIFIED
2022-04-14 17:36:00,46,2.362,PRELIMINARY,UNSPECIFIED
2022-04-14 17:41:00,46,2.361,PRELIMINARY,UNSPECIFIED
2022-04-14 17:46:00,46,2.360,PRELIMINARY,UNSPECIFIED
2022-04-14 17:51:00,46,2.362,PRELIMINARY,UNSPECIFIED
2022-04-14 17:56:00,46,2.359,PRELIMINARY,UNSPECIFIED
2022-04-14 18:01:00,46,2.360,PRELIMINARY,UNSPECIFIED
2022-04-14 18:06:00,46,2.359,PRELIMINARY,UNSPECIFIED
2022-04-14 18:11:00,46,2.356,PRELIMINARY,UNSPECIFIED
2022-04-14 18:16:00,46,2.352,PRELIMINARY,UNSPECIFIED
2022-04-14 18:21:00,46,2.360,PRELIMINARY,UNSPECIFIED
2022-04-14 18:26:00,46,2.359,PRELIMINARY,UNSPECIFIED
2022-04-14 18:31:00,46,2.368,PRELIMINARY,UNSPECIFIED
2022-04-14 18:36:00,46,2.361,PRELIMINARY,UNSPECIFIED
2022-04-14 18:41:00,46,2.369,PRELIMINARY,UNSPECIFIED
2022-04-14 18:46:00,46,2.362,PRELIMINARY,UNSPECIFIED
2022-04-14 18:51:00,46,2.368,PRELIMINARY,UNSPECIFIED
2022-04-14 18:56:00,46,2.373,PRELIMINARY,UNSPECIFIED
2022-04-14 19:01:00,46,2.372,PRELIMINARY,UNSPECIFIED
2022-04-14 19:06:00,46,2.377,PRELIMINARY,UNSPECIFIED
2022-04-14 19:11:00,46,2.384,PRELIMINARY,UNSPECIFIED
2022-04-14 19:16:00,46,2.383,PRELIMINARY,UNSPECIFIED
2022-04-14 19:21:00,46,2.387,PRELIMINARY,UNSPECIFIED
2022-04-14 19:26:00,46,2.391,PRELIMINARY,UNSPECIFIED
2022-04-14 19:31:00,46,2.386,PRELIMINARY,UNSPECIFIED
2022-04-14 19:36:00,46,2.398,PRELIMINARY,UNSPECIFIED
2022-04-14 19:41:00,46,2.412,PRELIMINARY,UNSPECIFIED
2022-04-14 19:46:00,46,2.420,PRELIMINARY,UNSPECIFIED
2022-04-14 19:51:00,46,2.433,PRELIMINARY,UNSPECIFIED
2022-04-14 19:56:00,46,2.443,PRELIMINARY,UNSPECIFIED
2022-04-14 20:01:00,46,2.444,PRELIMINARY,UNSPECIFIED
2022-04-14 20:06:00,46,2.452,PRELIMINARY,UNSPECIFIED
2022-04-14 20:11:00,46,2.463,PRELIMINARY,UNSPECIFIED
2022-04-14 20:16:00,46,2.468,PRELIMINARY,UNSPECIFIED
2022-04-14 20:21:00,46,2.481,PRELIMINARY,UNSPECIFIED
2022-04-14 20:26:00,46,2.504,PRELIMINARY,UNSPECIFIED
2022-04-14 20:31:00,46,2.521,PRELIMINARY,UNSPECIFIED
2022-04-14 20:36:00,46,2.550,PRELIMINARY,UNSPECIFIED
2022-04-14 20:41:00,46,2.586,PRELIMINARY,UNSPECIFIED
2022-04-14 20:46:00,46,2.615,PRELIMINARY,UNSPECIFIED
2022-04-14 20:51:00,46,2.619,PRELIMINARY,UNSPECIFIED
2022-04-14 20:56:00,46,2.614,PRELIMINARY,UNSPECIFIED
2022-04-14 21:01:00,46,2.610,PRELIMINARY,UNSPECIFIED
2022-04-14 21:06:00,46,2.624,PRELIMINARY,UNSPECIFIED
2022-04-14 21:11:00,46,2.637,PRELIMINARY,UNSPECIFIED
2022-04-14 21:16:00,46,2.642,PRELIMINARY,UNSPECIFIED
2022-04-14 21:21:00,46,2.637,PRELIMINARY,UNSPECIFIED
2022-04-14 21:26:00,46,2.633,PRELIMINARY,UNSPECIFIED
2022-04-14 21:31:00,46,2.629,PRELIMINARY,UNSPECIFIED
2022-04-14 21:36:00,46,2.633,PRELIMINARY,UNSPECIFIED
2022-04-14 21:41:00,46,2.652,PRELIMINARY,UNSPECIFIED
2022-04-14 21:46:00,46,2.655,PRELIMINARY,UNSPECIFIED
2022-04-14 21:51:00,46,2.650,PRELIMINARY,UNSPECIFIED
2022-04-14 21:56:00,46,2.657,PRELIMINARY,UNSPECIFIED
2022-04-14 22:01:00,46,2.672,PRELIMINARY,UNSPECIFIED
2022-04-14 22:06:00,46,2.692,PRELIMINARY,UNSPECIFIED
2022-04-14 22:11:00,46,2.693,PRELIMINARY,UNSPECIFIED
2022-04-14 22:16:00,46,2.705,PRELIMINARY,UNSPECIFIED
2022-04-14 22:21:00,46,2.702,PRELIMINARY,UNSPECIFIED
2022-04-14 22:26:00,46,2.685,PRELIMINARY,UNSPECIFIED
2022-04-14 22:31:00,46,2.675,PRELIMINARY,UNSPECIFIED
2022-04-14 22:36:00,46,2.680,PRELIMINARY,UNSPECIFIED
2022-04-14 22:41:00,46,2.699,PRELIMINARY,UNSPECIFIED
2022-04-14 22:46:00,46,2.722,PRELIMINARY,UNSPECIFIED
2022-04-14 22:51:00,46,2.713,PRELIMINARY,UNSPECIFIED
2022-04-14 22:56:00,46,2.714,PRELIMINARY,UNSPECIFIED
2022-04-14 23:01:00,46,2.726,PRELIMINARY,UNSPECIFIED
2022-04-14 23:06:00,46,2.740,PRELIMINARY,UNSPECIFIED
2022-04-14 23:11:00,46,2.754,PRELIMINARY,UNSPECIFIED
2022-04-14 23:16:00,46,2.750,PRELIMINARY,UNSPECIFIED
2022-04-14 23:21:00,46,2.736,PRELIMINARY,UNSPECIFIED
2022-04-14 23:26:00,46,2.721,PRELIMINARY,UNSPECIFIED
2022-04-14 23:31:00,46,2.721,PRELIMINARY,UNSPECIFIED
2022-04-14 23:36:00,46,2.739,PRELIMINARY,UNSPECIFIED
2022-04-14 23:41:00,46,2.754,PRELIMINARY,UNSPECIFIED
2022-04-14 23:46:00,46,2.758,PRELIMINARY,UNSPECIFIED
2022-04-14 23:51:00,46,2.740,PRELIMINARY,UNSPECIFIED
2022-04-14 23:56:00,46,2.722,PRELIMINARY,UNSPECIFIED
2022-04-15 00:01:00,46,2.706,PRELIMINARY,UNSPECIFIED
2022-04-15 00:06:00,46,2.695,PRELIMINARY,UNSPECIFIED
2022-04-15 00:11:00,46,2.681,PRELIMINARY,UNSPECIFIED
2022-04-15 00:16:00,46,2.673,PRELIMINARY,UNSPECIFIED
2022-04-15 00:21:00,46,2.681,PRELIMINARY,UNSPECIFIED
2022-04-15 00:26:00,46,2.691,PRELIMINARY,UNSPECIFIED
2022-04-15 00:31:00,46,2.697,PRELIMINARY,UNSPECIFIED
2022-04-15 00:36:00,46,2.693,PRELIMINARY,UNSPECIFIED
2022-04-15 00:41:00,46,2.677,PRELIMINARY,UNSPECIFIED
2022-04-15 00:46:00,46,2.667,PRELIMINARY,UNSPECIFIED
2022-04-15 00:51:00,46,2.678,PRELIMINARY,UNSPECIFIED
2022-04-15 00:56:00,46,2.682,PRELIMINARY,UNSPECIFIED
2022-04-15 01:01:00,46,2.683,PRELIMINARY,UNSPECIFIED
2022-04-15 01:06:00,46,2.681,PRELIMINARY,UNSPECIFIED
2022-04-15 01:11:00,46,2.669,PRELIMINARY,UNSPECIFIED
2022-04-15 01:16:00,46,2.655,PRELIMINARY,UNSPECIFIED
2022-04-15 01:21:00,46,2.649,PRELIMINARY,UNSPECIFIED
2022-04-15 01:26:00,46,2.636,PRELIMINARY,UNSPECIFIED
2022-04-15 01:31:00,46,2.635,PRELIMINARY,UNSPECIFIED
2022-04-15 01:36:00,46,2.619,PRELIMINARY,UNSPECIFIED
2022-04-15 01:41:00,46,2.605,PRELIMINARY,UNSPECIFIED
2022-04-15 01:46:00,46,2.591,PRELIMINARY,UNSPECIFIED
2022-04-15 01:51:00,46,2.606,PRELIMINARY,UNSPECIFIED
2022-04-15 01:56:00,46,2.606,PRELIMINARY,UNSPECIFIED
2022-04-15 02:01:00,46,2.609,PRELIMINARY,UNSPECIFIED
2022-04-15 02:06:00,46,2.607,PRELIMINARY,UNSPECIFIED
2022-04-15 02:11:00,46,2.594,PRELIMINARY,UNSPECIFIED
2022-04-15 02:16:00,46,2.586,PRELIMINARY,UNSPECIFIED
2022-04-15 02:21:00,46,2.585,PRELIMINARY,UNSPECIFIED
2022-04-15 02:26:00,46,2.582,PRELIMINARY,UNSPECIFIED
2022-04-15 02:31:00,46,2.586,PRELIMINARY,UNSPECIFIED
2022-04-15 02:36:00,46,2.576,PRELIMINARY,UNSPECIFIED
2022-04-15 02:41:00,46,2.575,PRELIMINARY,UNSPECIFIED
2022-04-15 02:46:00,46,2.568,PRELIMINARY,UNSPECIFIED
2022-04-15 02:51:00,46,2.569,PRELIMINARY,UNSPECIFIED
2022-04-15 02:56:00,46,2.572,PRELIMINARY,UNSPECIFIED
2022-04-15 03:01:00,46,2.567,PRELIMINARY,UNSPECIFIED
2022-04-15 03:06:00,46,2.561,PRELIMINARY,UNSPECIFIED
2022-04-15 03:11:00,46,2.555,PRELIMINARY,UNSPECIFIED
2022-04-15 03:16:00,46,2.554,PRELIMINARY,UNSPECIFIED
2022-04-15 03:21:00,46,2.558,PRELIMINARY,UNSPECIFIED
2022-04-15 03:26:00,46,2.554,PRELIMINARY,UNSPECIFIED
2022-04-15 03:31:00,46,2.547,PRELIMINARY,UNSPECIFIED
2022-04-15 03:36:00,46,2.544,PRELIMINARY,UNSPECIFIED
2022-04-15 03:41:00,46,2.546,PRELIMINARY,UNSPECIFIED
2022-04-15 03:46:00,46,2.543,PRELIMINARY,UNSPECIFIED
2022-04-15 03:51:00,46,2.543,PRELIMINARY,UNSPECIFIED
2022-04-15 03:56:00,46,2.539,PRELIMINARY,UNSPECIFIED
2022-04-15 04:01:00,46,2.531,PRELIMINARY,UNSPECIFIED
2022-04-15 04:06:00,46,2.523,PRELIMINARY,UNSPECIFIED
2022-04-15 04:11:00,46,2.519,PRELIMINARY,UNSPECIFIED
2022-04-15 04:16:00,46,2.512,PRELIMINARY,UNSPECIFIED
2022-04-15 04:21:00,46,2.512,PRELIMINARY,UNSPECIFIED
2022-04-15 04:26:00,46,2.514,PRELIMINARY,UNSPECIFIED
2022-04-15 04:31:00,46,2.513,PRELIMINARY,UNSPECIFIED
2022-04-15 04:36:00,46,2.504,PRELIMINARY,UNSPECIFIED
2022-04-15 04:41:00,46,2.492,PRELIMINARY,UNSPECIFIED
2022-04-15 04:46:00,46,2.488,PRELIMINARY,UNSPECIFIED
2022-04-15 04:51:00,46,2.489,PRELIMINARY,UNSPECIFIED
2022-04-15 04:56:00,46,2.492,PRELIMINARY,UNSPECIFIED
2022-04-15 05:01:00,46,2.494,PRELIMINARY,UNSPECIFIED
2022-04-15 05:06:00,46,2.483,PRELIMINARY,UNSPECIFIED
2022-04-15 05:11:00,46,2.474,PRELIMINARY,UNSPECIFIED
2022-04-15 05:16:00,46,2.467,PRELIMINARY,UNSPECIFIED
2022-04-15 05:21:00,46,2.469,PRELIMINARY,UNSPECIFIED
2022-04-15 05:26:00,46,2.478,PRELIMINARY,UNSPECIFIED
2022-04-15 05:31:00,46,2.483,PRELIMINARY,UNSPECIFIED
2022-04-15 05:36:00,46,2.482,PRELIMINARY,UNSPECIFIED
2022-04-15 05:41:00,46,2.472,PRELIMINARY,UNSPECIFIED
2022-04-15 05:46:00,46,2.467,PRELIMINARY,UNSPECIFIED
2022-04-15 05:51:00,46,2.471,PRELIMINARY,UNSPECIFIED
2022-04-15 05:56:00,46,2.472,PRELIMINARY,UNSPECIFIED
2022-04-15 06:01:00,46,2.474,PRELIMINARY,UNSPECIFIED
2022-04-15 06:06:00,46,2.480,PRELIMINARY,UNSPECIFIED
2022-04-15 06:11:00,46,2.477,PRELIMINARY,UNSPECIFIED
2022-04-15 06:16:00,46,2.483,PRELIMINARY,UNSPECIFIED
2022-04-15 06:21:00,46,2.473,PRELIMINARY,UNSPECIFIED
2022-04-15 06:26:00,46,2.463,PRELIMINARY,UNSPECIFIED
2022-04-15 06:31:00,46,2.461,PRELIMINARY,UNSPECIFIED
2022-04-15 06:36:00,46,2.464,PRELIMINARY,UNSPECIFIED
2022-04-15 06:41:00,46,2.475,PRELIMINARY,UNSPECIFIED
2022-04-15 06:46:00,46,2.483,PRELIMINARY,UNSPECIFIED
2022-04-15 06:51:00,46,2.486,PRELIMINARY,UNSPECIFIED
2022-04-15 06:56:00,46,2.474,PRELIMINARY,UNSPECIFIED
2022-04-15 07:01:00,46,2.471,PRELIMINARY,UNSPECIFIED
2022-04-15 07:06:00,46,2.476,PRELIMINARY,UNSPECIFIED
2022-04-15 07:11:00,46,2.479,PRELIMINARY,UNSPECIFIED
2022-04-15 07:16:00,46,2.495,PRELIMINARY,UNSPECIFIED
2022-04-15 07:21:00,46,2.503,PRELIMINARY,UNSPECIFIED
2022-04-15 07:26:00,46,2.496,PRELIMINARY,UNSPECIFIED
2022-04-15 07:31:00,46,2.491,PRELIMINARY,UNSPECIFIED
2022-04-15 07:36:00,46,2.491,PRELIMINARY,UNSPECIFIED
2022-04-15 07:41:00,46,2.501,PRELIMINARY,UNSPECIFIED
2022-04-15 07:46:00,46,2.503,PRELIMINARY,UNSPECIFIED
2022-04-15 07:51:00,46,2.508,PRELIMINARY,UNSPECIFIED
2022-04-15 07:56:00,46,2.514,PRELIMINARY,UNSPECIFIED
2022-04-15 08:01:00,46,2.517,PRELIMINARY,UNSPECIFIED
2022-04-15 08:06:00,46,2.537,PRELIMINARY,UNSPECIFIED
2022-04-15 08:11:00,46,2.548,PRELIMINARY,UNSPECIFIED
2022-04-15 08:16:00,46,2.565,PRELIMINARY,UNSPECIFIED
2022-04-15 08:21:00,46,2.573,PRELIMINARY,UNSPECIFIED
